"Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals"
"Kernecker1 3_FOR_UP_58","46_Kernecker2015","Kernecker1","3_FOR_UP_58","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.63,"H20",NA,NA,NA,NA,NA,NA,33.5,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,6,9
"Kernecker1 3_FOR_UP_59","46_Kernecker2015","Kernecker1","3_FOR_UP_59","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.01,"H20",NA,NA,NA,NA,NA,NA,56.8,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,12
"Kernecker1 3_FOR_UP_59","46_Kernecker2015","Kernecker1","3_FOR_UP_59","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.58,"H20",NA,NA,NA,NA,NA,NA,35.1,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,12
"Kernecker1 3_FOR_UP_59","46_Kernecker2015","Kernecker1","3_FOR_UP_59","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.08,"H20",NA,NA,NA,NA,NA,NA,47.4,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,12
"Kernecker1 3_FOR_UP_59","46_Kernecker2015","Kernecker1","3_FOR_UP_59","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.81,"H20",NA,NA,NA,NA,NA,NA,48.4,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,12
"Kernecker1 3_FOR_UP_60","46_Kernecker2015","Kernecker1","3_FOR_UP_60","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.54,"H20",NA,NA,NA,NA,NA,NA,30.1,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,21
"Kernecker1 3_FOR_UP_60","46_Kernecker2015","Kernecker1","3_FOR_UP_60","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.42,"H20",NA,NA,NA,NA,NA,NA,54.2,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,21
"Kernecker1 3_FOR_UP_60","46_Kernecker2015","Kernecker1","3_FOR_UP_60","Observation",45.16720083,-72.95257317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.84,"H20",NA,NA,NA,NA,NA,NA,59.8,NA,NA,"FOR-UP","FOR",NA,NA,NA,NA,NA,8,21
"Dobson_2012 BOB_deer_2012","430_Dobson2015","Dobson_2012","BOB_deer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,39.68,"g",6,NA
"Dobson_2012 BOB_nodeer_2012","430_Dobson2015","Dobson_2012","BOB_nodeer_2012","Observation",42,-76,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.63,"H20",NA,13.2,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,24.91,"g",7,NA
"Dobson_2012 CON_deer_2012","430_Dobson2015","Dobson_2012","CON_deer_2012","Observation",42.35,-76.68,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.66,"H20",NA,18.76,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,57.99,"g",5,NA
"Dobson_2012 CON_nodeer_2012","430_Dobson2015","Dobson_2012","CON_nodeer_2012","Observation",42.35,-76.68,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.83,"H20",NA,14.2,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,72.44,"g",6,NA
"Dobson_2012 HAM_deer_2012","430_Dobson2015","Dobson_2012","HAM_deer_2012","Observation",42.42,-76.28,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,5,"H20",NA,14.26,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,46.7,"g",6,NA
"Dobson_2012 HAM_nodeer_2012","430_Dobson2015","Dobson_2012","HAM_nodeer_2012","Observation",42.42,-76.28,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.51,"H20",NA,18.56,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,53.22,"g",7,NA
"Dobson_2012 RIN_deer_2012","430_Dobson2015","Dobson_2012","RIN_deer_2012","Observation",42.45,-76.47,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.03,"H20",NA,14.14,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,6.27,"g",5,NA
"Dobson_2012 RIN_nodeer_2012","430_Dobson2015","Dobson_2012","RIN_nodeer_2012","Observation",42.45,-76.47,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.47,"H20",NA,13.57,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,22.61,"g",2,NA
"Dobson_2012 YEL_deer_2012","430_Dobson2015","Dobson_2012","YEL_deer_2012","Observation",42.46,-76.34,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.76,"H20",NA,12.02,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,25.28,"g",5,NA
"Dobson_2012 YEL_deer_2012","430_Dobson2015","Dobson_2012","YEL_deer_2012","Observation",42.46,-76.34,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.76,"H20",NA,12.02,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,25.28,"g",5,NA
"Dobson_2012 YEL_nodeer_2012","430_Dobson2015","Dobson_2012","YEL_nodeer_2012","Observation",42.46,-76.34,NA,"USA",9,2012,9,2012,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.45,"H20",NA,12.18,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,20.37,"g",4,NA
"Dobson_2013 BOB_deer_2013","430_Dobson2015","Dobson_2013","BOB_deer_2013","Observation",42,-76,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.84,"H20",NA,15.37,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,18.81,"g",6,NA
"Dobson_2013 BOB_nodeer_2013","430_Dobson2015","Dobson_2013","BOB_nodeer_2013","Observation",42,-76,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.63,"H20",NA,13.2,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,26.41,"g",7,NA
"Dobson_2013 CON_deer_2013","430_Dobson2015","Dobson_2013","CON_deer_2013","Observation",42.35,-76.68,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.66,"H20",NA,18.76,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,81.69,"g",9,NA
"Dobson_2013 CON_nodeer_2013","430_Dobson2015","Dobson_2013","CON_nodeer_2013","Observation",42.35,-76.68,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.83,"H20",NA,14.2,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,82.5,"g",7,NA
"Dobson_2013 HAM_deer_2013","430_Dobson2015","Dobson_2013","HAM_deer_2013","Observation",42.42,-76.28,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,5,"H20",NA,14.26,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,50.89,"g",8,NA
"Dobson_2013 HAM_nodeer_2013","430_Dobson2015","Dobson_2013","HAM_nodeer_2013","Observation",42.42,-76.28,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.51,"H20",NA,18.56,NA,NA,NA,NA,NA,NA,"Dystochepts","Secondary vegetation","Unknown",NA,NA,NA,42.07,"g",7,NA
"Dobson_2013 RIN_deer_2013","430_Dobson2015","Dobson_2013","RIN_deer_2013","Observation",42.45,-76.47,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.03,"H20",NA,14.14,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,11.45,"g",1,NA
"Dobson_2013 RIN_nodeer_2013","430_Dobson2015","Dobson_2013","RIN_nodeer_2013","Observation",42.45,-76.47,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.47,"H20",NA,13.57,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,31.91,"g",7,NA
"Dobson_2013 YEL_deer_2013","430_Dobson2015","Dobson_2013","YEL_deer_2013","Observation",42.46,-76.34,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.76,"H20",NA,12.02,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,27.72,"g",8,NA
"Dobson_2013 YEL_nodeer_2013","430_Dobson2015","Dobson_2013","YEL_nodeer_2013","Observation",42.46,-76.34,NA,"USA",9,2013,9,2013,"Liquid extraction (e.g. Mustard)",0,"m2",10,4.45,"H20",NA,12.18,NA,NA,NA,NA,NA,NA,"Fragiochepts","Secondary vegetation","Unknown",NA,NA,NA,24.03,"g",7,NA
"Pansu B10","279_Pansu2015","Pansu","B10","Observation",45.207265,5.612166,1420,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,7.55,"H20",5.16,NA,13.5,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,2,55
"Pansu B11","279_Pansu2015","Pansu","B11","Observation",45.197934,5.610156,1275,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.92,"H20",10.9,NA,23.9,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,2,43
"Pansu B12","279_Pansu2015","Pansu","B12","Observation",45.120958,5.614527,1436,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.9,"H20",7.94,NA,15.1,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,4,77
"Pansu B13","279_Pansu2015","Pansu","B13","Observation",45.163805,5.594072,1350,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,6.76,"H20",8.34,NA,15,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,3,42
"Pansu B14","279_Pansu2015","Pansu","B14","Observation",45.160339,5.592288,1340,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,7,"H20",11.5,NA,18.4,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,3,50
"Pansu B26","279_Pansu2015","Pansu","B26","Observation",45.122103,5.621081,1563,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.68,"H20",9.22,NA,14.3,NA,NA,NA,NA,NA,NA,"Primary vegetation","Broadleaf evergreen forest",NA,NA,"old beech (Fagus sylvatica) coppices are ancient forests (at least > 200 yearsold) where some firs (Abies alba) can be found",NA,NA,1,62
"Pansu P17","279_Pansu2015","Pansu","P17","Observation",45.098134,5.600683,1470,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,6.52,"H20",9.36,NA,10.7,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",NA,NA,"pastures are grazed by cattle during summer and their surface is currently decreasing in this mountain area due to abandonment and recolonization by shrubs and trees",NA,NA,3,24
"Pansu P24","279_Pansu2015","Pansu","P24","Observation",45.198722,5.593213,1616,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.86,"H20",3.4,NA,10.4,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",NA,NA,"pastures are grazed by cattle during summer and their surface is currently decreasing in this mountain area due to abandonment and recolonization by shrubs and trees",NA,NA,1,13
"Pansu P25","279_Pansu2015","Pansu","P25","Observation",45.19243,5.595775,1586,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.38,"H20",5.22,NA,10.2,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",NA,NA,"pastures are grazed by cattle during summer and their surface is currently decreasing in this mountain area due to abandonment and recolonization by shrubs and trees",NA,NA,2,9
"Pansu P26","279_Pansu2015","Pansu","P26","Observation",45.192182,5.593234,1610,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.18,"H20",4.83,NA,11.3,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",NA,NA,"pastures are grazed by cattle during summer and their surface is currently decreasing in this mountain area due to abandonment and recolonization by shrubs and trees",NA,NA,2,5
"Pansu P27","279_Pansu2015","Pansu","P27","Observation",45.189677,5.59339,1605,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,7.71,"H20",9.1,NA,11,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",NA,NA,"pastures are grazed by cattle during summer and their surface is currently decreasing in this mountain area due to abandonment and recolonization by shrubs and trees",NA,NA,9,98
"Pansu S08","279_Pansu2015","Pansu","S08","Observation",45.079552,5.507217,1290,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.29,"H20",2.8,NA,20.1,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,4,10
"Pansu S11","279_Pansu2015","Pansu","S11","Observation",45.113028,5.502597,1310,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.1,"H20",3.27,NA,18,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,3,8
"Pansu S12","279_Pansu2015","Pansu","S12","Observation",45.199803,5.549023,1300,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.93,"H20",3.6,NA,16.5,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,3,20
"Pansu S13","279_Pansu2015","Pansu","S13","Observation",45.045872,5.479051,1400,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.24,"H20",1.14,NA,12.7,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,5,41
"Pansu S14","279_Pansu2015","Pansu","S14","Observation",45.053775,5.478231,1305,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,5.15,"H20",2.48,NA,15.8,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,3,134
"Pansu S18","279_Pansu2015","Pansu","S18","Observation",45.190295,5.586754,1570,"France",6,2012,10,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",0,"m2",3,4.76,"H20",4.03,NA,17.5,NA,NA,NA,NA,NA,NA,"Production - Wood plantation","Needleleaf evergreen forest",NA,NA,"young spruce (Picea abies) plantations are ca. 50e60 years old and were previously managed as temporary meadows or croplands",NA,NA,3,26
"Hopfensperger Glaciated_Site1","335_Hopfensperger2015","Hopfensperger","Glaciated_Site1","Observation",39.30333,-84.60472,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.02,NA,NA,NA,NA,NA,NA,NA,57,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,6,94.5
"Hopfensperger Glaciated_Site2","335_Hopfensperger2015","Hopfensperger","Glaciated_Site2","Observation",39.255,-84.51194,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.02,NA,NA,NA,NA,NA,NA,NA,57,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,10,131.9
"Hopfensperger Glaciated_Site3","335_Hopfensperger2015","Hopfensperger","Glaciated_Site3","Observation",39.251,-84.7325,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.02,NA,NA,NA,NA,NA,NA,NA,57,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,7,234.1
"Hopfensperger Unglaciated_Site4","335_Hopfensperger2015","Hopfensperger","Unglaciated_Site4","Observation",38.96972,-84.41194,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.33,NA,NA,NA,NA,NA,NA,NA,53.2,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,4,6.9
"Hopfensperger Unglaciated_Site5","335_Hopfensperger2015","Hopfensperger","Unglaciated_Site5","Observation",38.87833,-84.37167,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.33,NA,NA,NA,NA,NA,NA,NA,53.2,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,7,123.2
"Hopfensperger Unglaciated_Site6","335_Hopfensperger2015","Hopfensperger","Unglaciated_Site6","Observation",38.82667,-84.45972,NA,"USA",5,2011,5,2011,"Liquid extraction (e.g. Mustard)",90,"cm2",1,6.33,NA,NA,NA,NA,NA,NA,NA,53.2,NA,"Typic Hapludalfs","Secondary vegetation","Broadleaf deciduous forest",NA,NA,"The area is typical of the mixed mesophytic forest region characterized by dominant species including Fagus grandifolia Ehrh. (American Beech), Fraxinus americana L. (White Ash), Sugar maple, Quercus rubra L. (Red Oak), and Prunus serotina Ehrh. (Black Cherry). None of the forests studied are considered old growth and all of them have had some  history of harvesting in the past (K.N. Hopfenperger, pers. observ.).",NA,NA,5,259.9
"Lagerlof_May Boundary","1056_Lagerlof2002","Lagerlof_May","Boundary","Observation",59.85,17.68,NA,"Sweden",5,1997,5,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","A narrow field boundary along a ditch between two agricultural fields was broadened to 4m and different types of plant cover were established in this boundary",NA,NA,6,NA
"Lagerlof_May Field_27m","1056_Lagerlof2002","Lagerlof_May","Field_27m","Observation",59.85,17.68,NA,"Sweden",5,1997,5,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",4,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,5,NA
"Lagerlof_May Field_3m","1056_Lagerlof2002","Lagerlof_May","Field_3m","Observation",59.85,17.68,NA,"Sweden",5,1997,5,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",3,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,3,NA
"Lagerlof_May Field_9m","1056_Lagerlof2002","Lagerlof_May","Field_9m","Observation",59.85,17.68,NA,"Sweden",5,1997,5,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",4,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,4,NA
"Lagerlof_May Pasture","1056_Lagerlof2002","Lagerlof_May","Pasture","Observation",59.85,17.68,NA,"Sweden",5,1997,5,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",4,"Number of species",NA,NA,NA,4,NA
"Lagerlof_September Boundary","1056_Lagerlof2002","Lagerlof_September","Boundary","Observation",59.85,17.68,NA,"Sweden",9,1997,9,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Secondary vegetation","Herbaceous",3,"Number of species","A narrow field boundary along a ditch between two agricultural fields was broadened to 4m and different types of plant cover were established in this boundary",NA,NA,4,NA
"Lagerlof_September Field_27m","1056_Lagerlof2002","Lagerlof_September","Field_27m","Observation",59.85,17.68,NA,"Sweden",9,1997,9,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",4,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,4,NA
"Lagerlof_September Field_3m","1056_Lagerlof2002","Lagerlof_September","Field_3m","Observation",59.85,17.68,NA,"Sweden",9,1997,9,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",5,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,5,NA
"Lagerlof_September Field_9m","1056_Lagerlof2002","Lagerlof_September","Field_9m","Observation",59.85,17.68,NA,"Sweden",9,1997,9,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Production - Arable","Cropland",4,"Number of species","These plots were sown with agricultural crops and treated like the rest of the field.",NA,NA,4,NA
"Lagerlof_September Pasture","1056_Lagerlof2002","Lagerlof_September","Pasture","Observation",59.85,17.68,NA,"Sweden",9,1997,9,1997,"Hand sorting",625,"cm2",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pasture","Herbaceous",4,"Number of species",NA,NA,NA,4,NA
"Emmerling Igniscum","488_Emmerling2014","Emmerling","Igniscum","Observation",49.96,6.92,NA,"Germany",5,2013,6,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",NA,NA,NA,5.6,"CaCl2",13.2,NA,35.6,NA,NA,NA,NA,NA,"Luvisols","Production - Arable","Cropland",5,"Number of species",NA,NA,NA,5,19
"Emmerling Maize","488_Emmerling2014","Emmerling","Maize","Observation",49.96,6.92,NA,"Germany",5,2013,6,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",NA,NA,NA,5.5,"CaCl2",13.5,NA,35.1,NA,NA,NA,NA,NA,"Luvisols","Production - Arable","Cropland",4,"Number of species",NA,NA,NA,4,11
"Emmerling Sida","488_Emmerling2014","Emmerling","Sida","Observation",49.96,6.92,NA,"Germany",5,2013,6,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",NA,NA,NA,5.6,"CaCl2",13.1,NA,26.9,NA,NA,NA,NA,NA,"Luvisols","Production - Arable","Cropland",6,"Number of species",NA,NA,NA,6,51
"Emmerling Silphie","488_Emmerling2014","Emmerling","Silphie","Observation",49.96,6.92,NA,"Germany",5,2013,6,2013,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",NA,NA,NA,5.6,"CaCl2",13.2,NA,36.3,NA,NA,NA,NA,NA,"Luvisols","Production - Arable","Cropland",5,"Number of species",NA,NA,NA,5,44
