"Study_site","file.x","Study_ID","Site_Name.x","SpeciesBinomial","MorphospeciesID","Genus","Family","LifeStage","Native.Nonnative","Functional_Type","Abundance","Abundance_Unit","WetBiomass","WetBiomassUnits","file.y","Study_Name","Site_Name.y","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals"
"Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",84,"Individuals per cm2",59.28533333,"g/m2","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337
"Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Aporrectodea rosea",NA,NA,NA,"Adult",NA,"Endogeic",10.66666667,"Individuals per cm2",1.669333333,"g/m2","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337
"Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Lumbricus castaneus",NA,NA,NA,"Adult",NA,"Epigeic",2.666666667,"Individuals per cm2",0.346666667,"g/m2","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337
"Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",41.33333333,"Individuals per cm2",148.2733333,"g/m2","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337
"Finland JKA_13Margin","4643_Nieminen2011","Finland","JKA_13Margin","Octolasion tyrtaeum",NA,NA,NA,"Adult",NA,"Endogeic",82.66666667,"Individuals per cm2",22.952,"g/m2","4643_Nieminen2011","Finland","JKA_13Margin","Observation",60.86377982,23.45045885,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",5,"Number of species","Field margin - some trees",270.6773333,"g/m2",5,221.333333337
"Finland JKA_2Field","4643_Nieminen2011","Finland","JKA_2Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",10.66666667,"Individuals per cm2",3.192,"g/m2","4643_Nieminen2011","Finland","JKA_2Field","Observation",60.81942234,23.49811306,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.36,"H20",4.34,NA,14.46666667,34.5,18.1,47.4,49.9,NA,NA,"Pasture","Herbaceous",1,"Number of species","Grass",12.65333333,"g/m2",1,10.66666667
"Finland JKA_2Margin","4643_Nieminen2011","Finland","JKA_2Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",16,"Individuals per cm2",11.072,"g/m2","4643_Nieminen2011","Finland","JKA_2Margin","Observation",60.81874761,23.50048627,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",20.80266667,"g/m2",2,26.66666667
"Finland JKA_2Margin","4643_Nieminen2011","Finland","JKA_2Margin","Dendrobaena octaedra",NA,NA,NA,"Adult",NA,"Epigeic",10.66666667,"Individuals per cm2",1.458666667,"g/m2","4643_Nieminen2011","Finland","JKA_2Margin","Observation",60.81874761,23.50048627,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",20.80266667,"g/m2",2,26.66666667
"Finland JKA_5Field","4643_Nieminen2011","Finland","JKA_5Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",36,"Individuals per cm2",20.30666667,"g/m2","4643_Nieminen2011","Finland","JKA_5Field","Observation",60.79777527,23.46875058,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.03,"H20",2.69,NA,12.80952381,33.7,23.4,42.9,40.8,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",59.01866667,"g/m2",3,48
"Finland JKA_5Field","4643_Nieminen2011","Finland","JKA_5Field","Aporrectodea rosea",NA,NA,NA,"Adult",NA,"Endogeic",5.333333333,"Individuals per cm2",1.026666667,"g/m2","4643_Nieminen2011","Finland","JKA_5Field","Observation",60.79777527,23.46875058,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.03,"H20",2.69,NA,12.80952381,33.7,23.4,42.9,40.8,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",59.01866667,"g/m2",3,48
"Finland JKA_5Field","4643_Nieminen2011","Finland","JKA_5Field","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",6.666666667,"Individuals per cm2",11.08266667,"g/m2","4643_Nieminen2011","Finland","JKA_5Field","Observation",60.79777527,23.46875058,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,6.03,"H20",2.69,NA,12.80952381,33.7,23.4,42.9,40.8,NA,NA,"Pasture","Herbaceous",3,"Number of species","Grass",59.01866667,"g/m2",3,48
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",81.33333333,"Individuals per cm2",53.12533333,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Aporrectodea rosea",NA,NA,NA,"Adult",NA,"Endogeic",5.333333333,"Individuals per cm2",1.373333333,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Dendrobaena octaedra",NA,NA,NA,"Adult",NA,"Epigeic",8,"Individuals per cm2",0.698666667,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Lumbricus rubellus",NA,NA,NA,"Adult",NA,"Epigeic",18.66666667,"Individuals per cm2",8.821333333,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",54.66666667,"Individuals per cm2",138.0706667,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_5Margin","4643_Nieminen2011","Finland","JKA_5Margin","Octolasion tyrtaeum",NA,NA,NA,"Adult",NA,"Endogeic",12,"Individuals per cm2",2.537333333,"g/m2","4643_Nieminen2011","Finland","JKA_5Margin","Observation",60.79747265,23.46885747,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,"Secondary vegetation","Herbaceous",6,"Number of species","Field margin - no trees",263.1826667,"g/m2",6,180.000000003
"Finland JKA_8Field","4643_Nieminen2011","Finland","JKA_8Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",64,"Individuals per cm2",62.688,"g/m2","4643_Nieminen2011","Finland","JKA_8Field","Observation",60.79412744,23.45374915,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.82,"H20",4.2,NA,13.125,22.2,24.6,53.2,46.5,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",157.332,"g/m2",2,81.33333333
"Finland JKA_8Field","4643_Nieminen2011","Finland","JKA_8Field","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",17.33333333,"Individuals per cm2",68.44133333,"g/m2","4643_Nieminen2011","Finland","JKA_8Field","Observation",60.79412744,23.45374915,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.82,"H20",4.2,NA,13.125,22.2,24.6,53.2,46.5,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",157.332,"g/m2",2,81.33333333
"Finland JKA_8Margin","4643_Nieminen2011","Finland","JKA_8Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",45.33333333,"Individuals per cm2",39.98933333,"g/m2","4643_Nieminen2011","Finland","JKA_8Margin","Observation",60.79396552,23.45611988,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",132.9173333,"g/m2",2,66.66666666
"Finland JKA_8Margin","4643_Nieminen2011","Finland","JKA_8Margin","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",21.33333333,"Individuals per cm2",46.492,"g/m2","4643_Nieminen2011","Finland","JKA_8Margin","Observation",60.79396552,23.45611988,NA,"Finland",9,2004,9,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,"Secondary vegetation","Herbaceous",2,"Number of species","Field margin - no trees",132.9173333,"g/m2",2,66.66666666
"Finland JKA_9Field","4643_Nieminen2011","Finland","JKA_9Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",28,"Individuals per cm2",25.04266667,"g/m2","4643_Nieminen2011","Finland","JKA_9Field","Observation",60.84816422,23.4684328,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.95,"H20",2.5,NA,13.15789474,68.4,14.6,17,37.1,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",284.9106667,"g/m2",2,89.33333333
"Finland JKA_9Field","4643_Nieminen2011","Finland","JKA_9Field","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",61.33333333,"Individuals per cm2",229.9293333,"g/m2","4643_Nieminen2011","Finland","JKA_9Field","Observation",60.84816422,23.4684328,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.95,"H20",2.5,NA,13.15789474,68.4,14.6,17,37.1,NA,NA,"Pasture","Herbaceous",2,"Number of species","Pasture",284.9106667,"g/m2",2,89.33333333
"Finland JKA_9Margin","4643_Nieminen2011","Finland","JKA_9Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",84,"Individuals per cm2",65.07733333,"g/m2","4643_Nieminen2011","Finland","JKA_9Margin","Observation",60.84840945,23.46853459,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",241.4506667,"g/m2",3,131.999999997
"Finland JKA_9Margin","4643_Nieminen2011","Finland","JKA_9Margin","Lumbricus castaneus",NA,NA,NA,"Adult",NA,"Epigeic",2.666666667,"Individuals per cm2",0.512,"g/m2","4643_Nieminen2011","Finland","JKA_9Margin","Observation",60.84840945,23.46853459,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",241.4506667,"g/m2",3,131.999999997
"Finland JKA_9Margin","4643_Nieminen2011","Finland","JKA_9Margin","Lumbricus terrestris",NA,NA,NA,"Adult",NA,"Anecic",45.33333333,"Individuals per cm2",134.232,"g/m2","4643_Nieminen2011","Finland","JKA_9Margin","Observation",60.84840945,23.46853459,NA,"Finland",8,2004,8,2004,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",3,"Number of species","Field margin - some trees",241.4506667,"g/m2",3,131.999999997
"Finland KAI_1Field","4643_Nieminen2011","Finland","KAI_1Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",114.6666667,"Individuals per cm2",110.2533333,"g/m2","4643_Nieminen2011","Finland","KAI_1Field","Observation",64.10931748,28.34075658,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.78,"H20",6.43,NA,20.09375,11.7,63.8,24.5,30,NA,NA,"Production - Arable","Cropland",4,"Number of species","Cereal",169.3906667,"g/m2",3,125.333333367
"Finland KAI_1Field","4643_Nieminen2011","Finland","KAI_1Field","Dendrodrilus rubidus",NA,NA,NA,"Adult",NA,"Epigeic",2.666666667,"Individuals per cm2",0.216,"g/m2","4643_Nieminen2011","Finland","KAI_1Field","Observation",64.10931748,28.34075658,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.78,"H20",6.43,NA,20.09375,11.7,63.8,24.5,30,NA,NA,"Production - Arable","Cropland",4,"Number of species","Cereal",169.3906667,"g/m2",3,125.333333367
"Finland KAI_1Field","4643_Nieminen2011","Finland","KAI_1Field","Lumbricus rubellus",NA,NA,NA,"Adult",NA,"Epigeic",8,"Individuals per cm2",4.861333333,"g/m2","4643_Nieminen2011","Finland","KAI_1Field","Observation",64.10931748,28.34075658,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.78,"H20",6.43,NA,20.09375,11.7,63.8,24.5,30,NA,NA,"Production - Arable","Cropland",4,"Number of species","Cereal",169.3906667,"g/m2",3,125.333333367
"Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",136,"Individuals per cm2",104.4213333,"g/m2","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667
"Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Aporrectodea rosea",NA,NA,NA,"Adult",NA,"Endogeic",2.666666667,"Individuals per cm2",0.768,"g/m2","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667
"Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Dendrobaena octaedra",NA,NA,NA,"Adult",NA,"Epigeic",10.66666667,"Individuals per cm2",0.768,"g/m2","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667
"Finland KAI_1Margin","4643_Nieminen2011","Finland","KAI_1Margin","Lumbricus rubellus",NA,NA,NA,"Adult",NA,"Epigeic",25.33333333,"Individuals per cm2",20.328,"g/m2","4643_Nieminen2011","Finland","KAI_1Margin","Observation",64.10925414,28.34081509,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,24.1,NA,NA,"Secondary vegetation","Herbaceous",4,"Number of species","Field margin - no trees",275.6133333,"g/m2",4,174.666666667
"Finland KAI_2Field","4643_Nieminen2011","Finland","KAI_2Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",118.6666667,"Individuals per cm2",100.3853333,"g/m2","4643_Nieminen2011","Finland","KAI_2Field","Observation",64.11103524,28.34030573,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.49,"H20",4.21,NA,20.04761905,18.2,60.1,21.7,31.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",239.5533333,"g/m2",2,161.33333337
"Finland KAI_2Field","4643_Nieminen2011","Finland","KAI_2Field","Lumbricus rubellus",NA,NA,NA,"Adult",NA,"Epigeic",42.66666667,"Individuals per cm2",23.47466667,"g/m2","4643_Nieminen2011","Finland","KAI_2Field","Observation",64.11103524,28.34030573,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.49,"H20",4.21,NA,20.04761905,18.2,60.1,21.7,31.2,NA,NA,"Pasture","Herbaceous",2,"Number of species","Grass",239.5533333,"g/m2",2,161.33333337
"Finland KAI_2Margin","4643_Nieminen2011","Finland","KAI_2Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",65.33333333,"Individuals per cm2",36.35333333,"g/m2","4643_Nieminen2011","Finland","KAI_2Margin","Observation",64.11093461,28.34149113,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",71.43466667,"g/m2",2,73.33333333
"Finland KAI_2Margin","4643_Nieminen2011","Finland","KAI_2Margin","Dendrobaena octaedra",NA,NA,NA,"Adult",NA,"Epigeic",8,"Individuals per cm2",0.522666667,"g/m2","4643_Nieminen2011","Finland","KAI_2Margin","Observation",64.11093461,28.34149113,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,"Secondary vegetation","Herbaceous with spare tree/shrub",2,"Number of species","Field margin - some trees",71.43466667,"g/m2",2,73.33333333
"Finland KAI_3Field","4643_Nieminen2011","Finland","KAI_3Field","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",218.6666667,"Individuals per cm2",186.9266667,"g/m2","4643_Nieminen2011","Finland","KAI_3Field","Observation",64.11135569,28.33765334,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.32,"H20",3.14,NA,16.52631579,23.7,58.9,17.4,39,NA,NA,"Production - Arable","Herbaceous",2,"Number of species","Green Fallow",316.3666667,"g/m2",2,253.33333337
"Finland KAI_3Field","4643_Nieminen2011","Finland","KAI_3Field","Lumbricus rubellus",NA,NA,NA,"Adult",NA,"Epigeic",34.66666667,"Individuals per cm2",21.89066667,"g/m2","4643_Nieminen2011","Finland","KAI_3Field","Observation",64.11135569,28.33765334,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,5.32,"H20",3.14,NA,16.52631579,23.7,58.9,17.4,39,NA,NA,"Production - Arable","Herbaceous",2,"Number of species","Green Fallow",316.3666667,"g/m2",2,253.33333337
"Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Aporrectodea caliginosa",NA,NA,NA,"Adult",NA,"Endogeic",69.33333333,"Individuals per cm2",52.57733333,"g/m2","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664
"Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Aporrectodea rosea",NA,NA,NA,"Adult",NA,"Endogeic",10.66666667,"Individuals per cm2",2.272,"g/m2","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664
"Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Dendrobaena octaedra",NA,NA,NA,"Adult",NA,"Epigeic",21.33333333,"Individuals per cm2",3.205333333,"g/m2","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664
"Finland KAI_3Margin","4643_Nieminen2011","Finland","KAI_3Margin","Dendrodrilus rubidus",NA,NA,NA,"Adult",NA,"Epigeic",2.666666667,"Individuals per cm2",0.12,"g/m2","4643_Nieminen2011","Finland","KAI_3Margin","Observation",64.11081298,28.33715528,NA,"Finland",9,2005,9,2005,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",2500,"cm2",3,NA,NA,NA,NA,NA,NA,NA,NA,36.3,NA,NA,"Secondary vegetation","Herbaceous",5,"Number of species","Field margin - no trees",143.704,"g/m2",5,106.666666664
